company_shortname,year,n_exec,total_comp_sum,n_female,n_total,avg_male_comp,avg_female_comp,sti_esg_share,lti_esg_share,OPPL,TURN,ROE,ROA,STAF,EMPL,stipi1,stipi2,stipi3,ltipi1,ltipi2,stipi1_cat,stipi2_cat,ltipi1_cat,ltipi2_cat,stipi1weight_num,stipi2weight_num,ltipi1weight_num,ltipi2weight_num,female_pct,avg_comp,worker_avg_pay_eur,exec_avg_pay_eur,ceo_worker_ratio,comp_yoy_pct,oppl_yoy_pct
Symrise,2012,4,3554.845,0.0,4,888.71125,,,,329051751.25,2289071837.9,17.97,7.32,465316739.59,5799.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,888.71125,80240.85869805138,888711.25,11.075545107814033,11.566865675482884,9.29793082854391
Symrise,2013,4,5135.08,0.0,4,1283.77,,,,386216945.23,2524285268.7,18.12,7.8,548681816.61,6085.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1283.77,90169.56723253903,1283770.0,14.237286918426426,44.452993027825414,17.372706196773358
Symrise,2014,4,5302.947,0.0,4,1325.73675,,,,363237045.5,2574023179.3,13.04,4.67,554032954.67,8160.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1325.73675,67896.1954252451,1325736.75,19.525935756734107,3.2690240463634446,-5.949997796268369
Symrise,2015,3,4624.226,0.0,3,1541.4086666666665,,,,431956941.75,2832503286.7,15.54,5.9,573048098.77,8273.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1541.4086666666665,69267.26686449898,1541408.6666666665,22.25306030454441,16.268080119727113,18.918746615011763
Symrise,2016,5,4793.854,0.0,5,958.7708,,,,425448285.62,3060248138.7,14.58,5.31,619213920.8,8897.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,958.7708,69598.05786220073,958770.8,13.775826933250048,-37.79905220895344,-1.5067835473673075
Symrise,2017,5,7589.555,0.0,5,1517.911,,,,517600905.9,3593454117.5,15.28,5.78,745475020.74,9247.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1517.911,80618.04052557587,1517911.0,18.82842835306133,58.31844273939091,21.6601226035515
Symrise,2018,5,9907.437,0.0,5,1981.4874,,,,496898190.39,3611368459.8,14.16,5.6,734639240.19,9647.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1981.4874,76152.09289831037,1981487.4,26.02013056484183,30.540420354026022,-3.999744836999908
Symrise,2019,5,8233.806,0.0,5,1646.7612000000001,,,,521714755.86,3828382685.1,12.11,5.01,793260721.7,10018.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1646.7612000000001,79183.54179476942,1646761.2000000002,20.796761077802397,-16.8926736551542,4.994295803436577
Symrise,2020,5,11527.359,0.0,5,2305.4718000000003,,,,593901335.73,4319942955.8,12.99,5.17,927050205.83,10432.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2305.4718000000003,88866.00899444018,2305471.8000000003,25.943235508013416,40.00037163858367,13.836407550138553
Symrise,2021,5,5420.808,0.0,5,1084.1616,,,,627731261.81,4332978802.9,11.53,5.64,885255124.12,11046.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1084.1616,80142.59678797754,1084161.5999999999,13.527907048834717,-52.97441504164138,5.696219901310284
Symrise,2022,3,6455.15,0.0,3,2151.7166666666667,,0.0,,649607085.33,4926064138.1,7.76,3.6,967150818.57,11711.0,währungsbereinigtes organisches Netto-Umsatzwachstum,währungsbereinigte EBITDA-Marge,Business Free Cashflow in % des Umsatzes,,,Financial,Financial,Financial,Financial,30.0,30.0,,,0.0,2151.7166666666667,82584.81927845615,2151716.6666666665,26.054627054538866,98.46826032822662,3.4849026726697208
Symrise,2023,5,7319.639999999999,1.0,5,1618.12975,847.121,0.0,,618095287.39,5226858980.8,9.24,4.34,1041261857.3,12435.0,währungsbereinigtes organisches Netto-Umsatzwachstum,währungsbereinigte EBITDA-Marge,Business Free Cashflow in % des Umsatzes,,,Financial,Financial,Financial,Financial,30.0,30.0,,,20.0,1463.9279999999999,83736.37774829111,1463928.0,17.48258092080984,-31.96464838152484,-4.850901206533498
Symrise,2024,6,6337.553,1.0,6,1014.2664000000001,1266.221,0.0,,739655956.04,5192952860.9,11.9,5.75,1040204398.7,12542.0,währungsbereinigtes organisches Netto-Umsatzwachstum,währungsbereinigte EBITDA-Marge,Business Free Cashflow in % des Umsatzes,,,Financial,Financial,Financial,Financial,30.0,30.0,,,16.666666666666664,1056.2588333333333,82937.6812868761,1056258.8333333333,12.735572262742696,-27.84762410901811,19.66697872156704
Volkswagen,2006,6,14019.162,0.0,6,2336.527,,,,2901356584.3,138120640844.0,10.22,2.01,22915844107.0,324875.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2336.527,70537.41933666795,2336527.0,33.124645358061564,,
Volkswagen,2007,6,15660.736,0.0,6,2610.1226666666666,,,,8554369056.7,160307197929.0,12.29,2.7,21417572777.0,329305.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2610.1226666666666,65038.71115531195,2610122.6666666665,40.13183257020136,11.709501609297334,194.84032066206302
Volkswagen,2008,5,17846.622,0.0,5,3569.3244,,,,7472033617.5,158386515541.0,12.15,2.71,21966581974.0,369928.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3569.3244,59380.69563266365,3569324.4,60.109171204060715,36.74929709561543,-12.652428624788959
Volkswagen,2009,5,18723.917,0.0,5,3744.7834000000003,,,,1650928052.9,151532433770.0,2.1,0.44,23088502534.0,368500.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3744.7834000000003,62655.36644233378,3744783.4000000004,59.767959436429,4.9157482015364184,-77.90523788552802
Volkswagen,2010,8,36671.977,0.0,8,4583.997125,,,,9180481629.3,169618990347.0,13.24,3.24,25437166734.0,399381.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,4583.997125,63691.479399370524,4583997.125,71.97190531965104,22.410207356719212,456.08005528609664
Volkswagen,2011,8,67351.0,0.0,8,8418.875,,,,14557667705.0,206166127372.0,23.5,5.87,30864688066.0,501956.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,8418.875,61488.831821912674,8418875.0,136.91714008135995,83.65794677499933,58.57193873727085
Volkswagen,2012,9,56506.349,0.0,9,6278.483222222222,,,,16524165010.0,254216705323.0,25.8,6.82,38926256810.0,549763.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,6278.483222222222,70805.5231254195,6278483.222222222,88.67222421478331,-25.4237267779576,13.5083266416679
Volkswagen,2013,9,64082.626000000004,0.0,9,7120.291777777778,,,,16096854793.0,271692346824.0,10.07,2.8,43782286592.0,546811.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,7120.291777777778,80068.4086311358,7120291.777777778,88.9276045260246,13.40783316225227,-2.585971616365501
Volkswagen,2014,9,65555.30900000001,0.0,9,7283.923222222224,,,,15415435309.0,245804379131.0,12.03,3.09,41079093777.0,566278.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,7283.923222222224,72542.27389550715,7283923.222222224,100.40935899961288,2.29810026823809,-4.233246138844016
Volkswagen,2015,12,49144.179,0.0,12,4095.3482499999996,,,,-4213268756.0,232210986934.0,-1.79,-0.41,39484969310.0,587066.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,4095.3482499999996,67258.14356477806,4095348.2499999995,60.88999833983915,-43.7755159540168,-127.3314938666712
Volkswagen,2016,9,44715.361,1.0,9,5238.4675,2807.621,,,7563164341.5,229021049056.0,5.54,1.26,39019603405.0,601384.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,4968.373444444444,64883.008867878096,4968373.444444444,76.57433789116641,21.317483670514335,-279.5082340932917
Volkswagen,2017,10,50285.923,2.0,10,5693.78625,2367.8165,,,15379817736.0,275299217188.0,10.25,2.65,46712718403.0,616505.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,5028.5923,75770.21825127128,5028592.3,66.36634308382278,1.2120436643684895,103.35162693224942
Volkswagen,2018,12,50336.31,1.0,12,4127.831818181819,4930.16,,,15938408031.0,270047241079.0,10.13,2.59,47127078748.0,655722.0,,,,,,Financial,Financial,Financial,Financial,,,,,8.333333333333332,4194.6925,71870.51638956754,4194692.5,58.36457995185473,-16.583165829530465,3.6319695368852933
Volkswagen,2019,9,45394.274,1.0,9,5056.701375,4940.663,,,19051738119.0,283806751842.0,10.79,2.73,48209581322.0,640014.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,5043.808222222222,75325.8230632455,5043808.222222222,66.9598819781539,20.242621413183958,19.53350724830618
Volkswagen,2020,9,30788.121,1.0,9,3341.479125,4056.288,,,11873412821.0,273500800254.0,6.48,1.68,49717155216.0,568508.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,3420.9023333333334,87451.98874246272,3420902.3333333335,39.117490437039066,-32.17620134204591,-37.67805988704605
Volkswagen,2021,9,51597.297,1.0,9,5755.947999999999,5549.713,,,21633798473.0,283376596928.0,10.16,2.81,49468583629.0,564032.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,5733.032999999999,87705.27847533474,5733032.999999999,65.36702350944925,67.58832732923193,82.20370839576319
Volkswagen,2022,13,58344.96195,3.0,13,4947.7213409999995,2955.91618,0.0,0.0,23856630754.0,297828708305.0,8.34,2.63,50132309147.0,581069.0,Operatives Ergebnis inkl. chinesische JV (anteilig),Operative Umsatzrendite,ESG-Faktor,EPS-Performance,Aktienkurs,Financial,Financial,Financial,Financial,50.0,50.0,100.0,,23.076923076923077,4488.073996153846,86276.0001772595,4488073.996153845,52.01995904924676,-21.715538770597586,10.274812736996687
Volkswagen,2023,10,58762.637,1.0,10,5842.942111111111,6176.158,0.0,0.0,25508936448.0,356123979824.0,7.45,2.36,54979299674.0,654359.0,Operatives Ergebnis inkl. chinesische JV (anteilig),Operative Umsatzrendite,ESG-Faktor,EPS-Performance,Aktienkurs,Financial,Financial,Financial,Financial,50.0,50.0,100.0,,10.0,5876.2637,84020.08633487123,5876263.7,69.93879626092634,30.93063316326323,6.925980919258512
Volkswagen,2024,9,56156.426999999996,1.0,9,6291.280125,5826.186,0.0,0.0,19678835104.0,337284969351.0,4.78,1.49,51722652543.0,614082.0,Operatives Ergebnis inkl. chinesische JV (anteilig),Operative Umsatzrendite,ESG-Faktor,EPS-Performance,Aktienkurs,Financial,Financial,Financial,Financial,50.0,50.0,100.0,,11.11111111111111,6239.602999999999,84227.59915288186,6239602.999999999,74.08026659616013,6.183168736964584,-22.855132968340996
Vonovia,2013,3,3089.0,0.0,3,1029.6666666666667,,,,509577437.1,1472327122.7,12.62,4.33,237343103.99,2935.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1029.6666666666667,80866.47495400341,1029666.6666666667,12.732923838368592,,
Vonovia,2014,3,3685.1020000000003,0.0,3,1228.3673333333334,,,,510529302.0,1404228753.1,6.73,2.72,224122970.63,3850.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1228.3673333333334,58213.7586051948,1228367.3333333333,21.100979609719236,19.297572029783105,0.18679494630238214
Vonovia,2015,5,10805.912,0.0,5,2161.1824,,,,2335152494.6,2246532319.7,7.78,2.98,391605367.29,6027.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2161.1824,64975.172936784475,2161182.4000000004,33.26166445301583,75.93942311501827,357.3983286467659
Vonovia,2016,5,8992.981,0.0,5,1798.5962,,,,4513338085.1,2328822157.4,16.57,7.07,372940424.25,6937.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1798.5962,53761.05294075249,1798596.2,33.4553752505954,-16.7772141768321,93.27808764254229
Vonovia,2017,4,9632.49,0.0,4,2408.1225,,,,5173298642.0,2868244860.9,14.44,6.43,498908622.74,8300.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2408.1225,60109.47261927711,2408122.5,40.06227962192626,33.889001878242595,14.622448938153877
Vonovia,2018,6,9576.228,1.0,6,1675.1508000000001,1200.474,,,4911479974.9,3100890562.6,11.53,4.59,587499796.04,9757.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,1596.0379999999998,60213.159376857635,1596037.9999999998,26.506464974057184,-33.72272382322744,-5.060961781220142
Vonovia,2019,5,10319.524000000001,1.0,5,2099.1225,1923.034,,,3999415819.2,3269879954.2,5.44,2.03,601805301.63,10114.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2063.9048000000003,59502.20502570694,2063904.8000000003,34.68619018586495,29.314264447337756,-18.570047325064575
Vonovia,2020,4,11163.087,1.0,4,3022.157333333333,2096.615,,,6673702249.9,3861804205.2,13.0,5.17,730001373.23,10572.0,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,2790.77175,69050.4514973515,2790771.75,40.416415671185625,35.218046394387926,66.8669263611338
Vonovia,2021,4,11711.5,1.0,4,3188.2000000000003,2146.9,,,6788692982.9,4104430254.2,7.23,2.49,772773189.78,13351.0,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,2927.875,57881.29651561681,2927875.0,50.58412952463906,4.912736055895661,1.7230426035522273
Vonovia,2022,5,15484.8,1.0,5,3158.8999999999996,2849.2,0.0,0.0,1012842874.1,5494907243.6,-1.87,-0.64,921328637.96,15878.0,Group FFO,Adjusted EBITDA,Individuelle Ziele,Relativer TSR,NTA pro Aktie,Financial,Financial,Financial,Financial,75.0,25.0,25.0,25.0,20.0,3096.96,58025.48418944452,3096960.0,53.372411161428474,5.7750074712888955,-85.08044366343796
Vonovia,2023,6,12909.1,2.0,6,2935.125,584.3000000000001,0.0,0.0,2216520494.8,6736304023.2,-20.99,-6.83,846761880.02,11977.0,Group FFO,Adjusted EBITDA,Individuelle Ziele,Relativer TSR,NTA pro Aktie,Financial,Financial,Financial,Financial,75.0,25.0,25.0,25.0,33.33333333333333,2151.516666666667,70698.99641145529,2151516.666666667,30.43206800483039,-30.528109285665074,118.84149570283284
Vonovia,2024,5,15407.7,1.0,5,3156.15,2783.1,0.0,0.0,354576413.31,5449755321.7,-3.19,-0.99,934594026.99,12063.0,Adjusted EBT,Persönlicher Faktor,EBITDA Development,Relativer TSR,NTA pro Aktie,Financial,Financial,Financial,Financial,100.0,75.0,25.0,25.0,20.0,3081.54,77476.08613031585,3081540.0,39.774079382595644,43.226406178587176,-84.00301670380026
Zalando,2018,3,58046.479999999996,0.0,3,19348.826666666664,,,,136026068.54,6169148608.7,3.32,1.59,852223929.44,15526.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,19348.826666666664,54890.11525441196,19348826.666666664,352.50111203057537,,
Zalando,2019,5,14842.328,0.0,5,2968.4656,,,,193112434.85,7282439551.7,5.92,2.3,830417171.86,14237.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2968.4656,58328.10085411253,2968465.6,50.892546757601195,-84.65816221758838,41.96722504937582
Zalando,2021,6,5409.363,1.0,6,307.3492,3872.617,,,465951766.49,11726943583.0,10.57,3.4,1040519902.5,16060.0,,,,,,Financial,Financial,Financial,Financial,,,,,16.666666666666664,901.5605,64789.53315691158,901560.5,13.915218339612682,-69.62873681271563,141.2852216647405
Zalando,2022,6,4760.1302,2.0,6,374.013,1632.0391,,,100473671.79,11033758386.0,0.76,0.22,1068946007.1,16999.0,,,,,,Financial,Financial,Financial,Financial,,,,,33.33333333333333,793.3550333333333,62882.875880934174,793355.0333333332,12.616392336055277,-12.002019461441215,-78.43689432774018
Zalando,2023,6,20825.726000000002,2.0,6,4182.02825,2048.8065,,,218569098.09,11208130530.0,3.5,1.07,1184560531.6,15793.0,,,,Bruttowarenvolumen,optionales finanzielles Ziel (EBIT oder Umsatz),Financial,Financial,Financial,Financial,,,,,33.33333333333333,3470.9543333333336,75005.41579180649,3470954.3333333335,46.276049491782125,337.5032850992186,117.53867873648653
Zalando,2024,5,16978.679,2.0,5,3873.191666666667,2679.552,0.0,0.0,398210194.03,10983765396.0,9.42,3.15,1104765771.8,15309.0,Umsatzwachstum ,,,Bruttowarenvolumen,optionales finanzielles Ziel (EBIT oder Umsatz),Financial,Financial,Financial,Financial,100.0,,60.0,40.0,40.0,3395.7358,72164.4635051277,3395735.8,47.055512298774495,-2.167085075449482,82.18961303762589
