company_shortname,year,sector,total_comp_bt,pred_comp,pred_comp_low,pred_comp_high,actual_vs_expected_pct,benchmark_signal,log_n_exec,is_dax,year_centered,log_comp_lag1,sector_Auto,sector_Banking,sector_Chemicals,sector_Consumer,sector_Energy,sector_Industrials,sector_Insurance,sector_Logistics,sector_Media,sector_Pharma,sector_Real Estate,sector_Tech,sector_Telecom
E.ON,2019,Energy,15610.4,16085.515744263357,12829.84713293169,20167.334347640037,-2.953686731697117,🟢 In Line,1.6094379124341003,1,7,9.676679168920232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.ON,2020,Energy,14118.53,16139.019591534574,12872.521933816346,20234.41519191999,-12.519283343545752,🟢 In Line,1.6094379124341003,1,8,9.655692637780788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.ON,2021,Energy,15859.75,17822.80080946601,14215.509996792576,22345.46834869616,-11.014266671394314,🟢 In Line,1.9459101490553132,1,9,9.55524339797893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.ON,2022,Energy,21508.0,16823.073459907013,13418.124990717952,21092.052789283538,27.848220191501692,🟡 Above Market,1.6094379124341003,1,10,9.671539732139005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.ON,2023,Energy,22206.0,20541.568014908135,16384.00544265916,25754.142843022182,8.102750402909342,🟢 In Line,1.6094379124341003,1,11,9.976180237929569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.ON,2024,Energy,19336.0,23003.12627271724,18347.35039588265,28840.339716699356,-15.94186037689416,🟡 Below Market,1.791759469228055,1,12,10.008117801614212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2007,Chemicals,16218.5,15347.98275631665,10268.071053445865,22941.073689701567,5.671867485810661,🟢 In Line,1.9459101490553132,1,-5,9.644127271588797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2008,Chemicals,13270.0,16070.460284888853,10751.42125755293,24020.98174571675,-17.426136123320266,🟡 Below Market,1.9459101490553132,1,-4,9.69390784497131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2009,Chemicals,10567.7,12529.855549452708,8382.694267638713,18728.73745333131,-15.65984174125944,🟡 Below Market,1.6094379124341003,1,-3,9.493261127326253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2010,Chemicals,17676.0,11098.038568888014,7424.783464284585,16588.55920431797,59.27138737427433,🔴 Significantly Overpaid,1.6094379124341003,1,-2,9.265557458214063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2011,Chemicals,21992.19,17757.579682779917,11880.133879155437,26542.767901256608,23.846776378689245,🟡 Above Market,1.9459101490553132,1,-1,9.77996306625063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2012,Chemicals,25335.0,20584.73714631222,13771.552065879818,30768.601923424198,23.07662623974187,🟡 Above Market,1.9459101490553132,1,0,9.998442669313036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2013,Chemicals,26944.13,21326.7820014872,14267.993156461886,31877.75782839985,26.33940740858644,🟡 Above Market,1.791759469228055,1,1,10.13994211791001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2014,Chemicals,27566.82,22490.15304284525,15046.308893705558,33616.68216862141,22.572843090410984,🟡 Above Market,1.791759469228055,1,2,10.201520741852267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2015,Chemicals,22075.98,23169.425629245387,15500.754229783615,34632.01054808459,-4.71934715492125,🟢 In Line,1.791759469228055,1,3,10.22436815460148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2016,Chemicals,22480.02,21993.612467173367,14714.114494424033,32874.488610205575,2.2115854480596244,🟢 In Line,1.9459101490553132,1,4,10.002245418597756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2017,Chemicals,24227.05,22593.610949777314,15115.52405743657,33771.32369411661,7.229650248707962,🟢 In Line,1.9459101490553132,1,5,10.020382193686947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2018,Chemicals,21307.89,22485.75092139592,15043.363796845257,33610.1021903817,-5.238254775272583,🟢 In Line,1.791759469228055,1,6,10.09522505650163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2019,Chemicals,19982.14,22585.928151286575,15110.38412979626,33759.83999302588,-11.528364625291054,🟢 In Line,1.9459101490553132,1,7,9.966832705643238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2020,Chemicals,17261.27,20669.615709042115,13828.33732078025,30895.47236582556,-16.489642366941066,🟡 Below Market,1.791759469228055,1,8,9.902594153574094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2021,Chemicals,22988.17,20537.776127498775,13740.134316356987,30698.407930490543,11.931154849917277,🟢 In Line,1.9459101490553132,1,9,9.756220542463529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2022,Chemicals,37061.154,23222.811698026533,15536.470451010366,34711.80824901748,59.589435086146125,🔴 Significantly Overpaid,1.791759469228055,1,10,10.042735014762982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2023,Chemicals,28865.03,29113.28182732588,19477.298818240146,43516.46430374405,-0.8527098689810794,🟢 In Line,1.6094379124341003,1,11,10.520324638048562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henkel,2024,Chemicals,30073.27,25442.965041404663,17021.792179689648,38030.3356582246,18.198763198629567,🟡 Above Market,1.6094379124341003,1,12,10.27038610681547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2007,Insurance,20744.22,23325.65135352595,16545.466457976352,32884.29567387327,-11.066920766333652,🟢 In Line,2.302585092994046,1,-5,10.149571157215307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2008,Insurance,10626.41,18987.18403652408,13468.08334937431,26767.96306384481,-44.03377573231053,🔵 Significantly Underpaid,2.0794415416798357,1,-4,9.940022932638545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2009,Insurance,17738.6,13553.963681813415,9614.164598073463,19108.257364839566,30.87389354452447,🟡 Above Market,2.1972245773362196,1,-3,9.271097690870324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2010,Insurance,21320.46,18759.002320025545,13306.22836494408,26446.274510801446,13.654551752147581,🟢 In Line,2.1972245773362196,1,-2,9.783498335049293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2011,Insurance,19417.03,21297.113507750222,15106.573953868661,30024.481073409926,-8.827879454490596,🟢 In Line,2.1972245773362196,1,-1,9.967422454032013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2012,Insurance,23579.48,20453.43666109882,14508.132917600153,28835.07296394284,15.28370704003362,🟡 Above Market,2.1972245773362196,1,0,9.873905795031114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2013,Insurance,24732.36,23365.527227766957,16573.75141044081,32940.51232647264,5.849783567514524,🟢 In Line,2.1972245773362196,1,1,10.068132121261263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2014,Insurance,22641.06,25561.015586356352,18131.066078544492,36035.692273997964,-11.42347250050162,🟢 In Line,2.302585092994046,1,2,10.115867786613277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2015,Insurance,21461.87,24625.073690281934,17467.179140794593,34716.209719037106,-12.845458779399571,🟢 In Line,2.302585092994046,1,3,10.027520351009093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2016,Insurance,22637.81,24227.429368850164,17185.120102753644,34155.61429381986,-6.561238275217004,🟢 In Line,2.302585092994046,1,4,9.97403315125132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2017,Insurance,18650.37,26479.679797491655,18782.697523305193,37330.81690250753,-29.567237434016498,🟡 Below Market,2.3978952727983707,1,5,10.027376796189568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2018,Insurance,19333.2,20892.031102170215,14819.238897168207,29453.39950336137,-7.461366942002523,🟢 In Line,2.0794415416798357,1,6,9.833621264017259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2019,Insurance,22290.5,22814.17466452041,16182.663281605515,32163.220389988026,-2.295391668648907,🟢 In Line,2.1972245773362196,1,7,9.869579104284941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2020,Insurance,12829.57,26423.1492012386,18742.59896099804,37251.1205710469,-51.445719424698225,🔵 Significantly Underpaid,2.302585092994046,1,8,10.011915857712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2021,Insurance,17546.06,18394.12977438132,13047.415165094015,25931.880443412203,-4.6105457816356115,🟢 In Line,2.1972245773362196,1,9,9.459507941849282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2022,Insurance,31276.698,23614.467714774477,16750.33110870474,33291.466409421155,32.44718609698588,🟡 Above Market,2.302585092994046,1,10,9.772584702265293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2023,Insurance,38318.401000000005,34002.78084988763,24119.020794019285,47936.817808631,12.691962369679638,🟢 In Line,2.302585092994046,1,11,10.350628626427271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Munich RE,2024,Insurance,44845.462,39051.39667614726,27700.12995777091,55054.311466505715,14.837024580459563,🟢 In Line,2.302585092994046,1,12,10.553685503656768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2007,Energy,16896.0,17490.03454916182,13950.094804729324,21928.260188394437,-3.3964172425850867,🟢 In Line,2.0794415416798357,1,-5,9.800235922725653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2008,Energy,18260.0,15107.36374857622,12049.670682455515,18940.969047735427,20.868209066064875,🟡 Above Market,1.791759469228055,1,-4,9.734832186505988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2009,Energy,20520.0,16086.493988986236,12830.627383341605,20168.560829197344,27.560424378669484,🟡 Above Market,1.791759469228055,1,-3,9.81246815414896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2010,Energy,19434.0,17537.276266297824,13987.77491513351,21987.489840696893,10.815383785378325,🟢 In Line,1.791759469228055,1,-2,9.929155299284705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2011,Energy,17322.0,17244.840246062588,13754.52722227548,21620.846017201184,0.44743675694548624,🟢 In Line,1.791759469228055,1,-1,9.874779388399384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2012,Energy,18891.0,17461.64348169551,13927.45001911445,21892.664677552104,8.185692943524117,🟢 In Line,1.9459101490553132,1,0,9.75973264889099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2013,Energy,13160.0,17503.0837180396,13960.502854093453,21944.620680398613,-24.813248842336222,🟡 Below Market,1.791759469228055,1,1,9.846440897156853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2014,Energy,9347.0,12025.207837236028,9591.335506198639,15076.693275432584,-22.271613709186497,🟡 Below Market,1.3862943611198906,1,2,9.484937204879309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2015,Energy,10383.0,9940.858320039393,7928.853177227006,12463.424650481094,4.447721370993794,🟢 In Line,1.3862943611198906,1,3,9.142810715182584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2016,Energy,14616.0,11839.193372922713,9442.96990949683,14843.476264865692,23.45435655631819,🟡 Above Market,1.6094379124341003,1,4,9.247925132303454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2017,Energy,6934.0,11884.5354172169,9479.134836144984,14900.324188290993,-41.65527084925132,🔵 Significantly Underpaid,1.0986122886681098,1,5,9.589872098057842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2018,Energy,6580.0,6476.484135654958,5165.659761263414,8119.93989111112,1.5983342532278715,🟢 In Line,0.6931471805599453,1,6,8.844192126244968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2019,Energy,7271.0,6376.073358098791,5085.571876794813,7994.049136019608,14.035701781324192,🟢 In Line,0.6931471805599453,1,7,8.791790024319363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2020,Energy,8501.0,9254.124834361051,7381.112850936217,11602.42746309936,-8.138261022421691,🟢 In Line,1.3862943611198906,1,8,8.891649112650057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2021,Energy,12234.0,10332.575980823354,8241.288152084442,12954.543565193106,18.402226344191185,🟡 Above Market,1.3862943611198906,1,9,9.04793908261736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2022,Energy,12259.0,11563.31713568705,9222.9303405073,14497.594391797078,6.01629148582212,🟢 In Line,1.0986122886681098,1,10,9.411974239802511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2023,Energy,14176.0,13303.520941012983,10610.9211987078,16679.387784872444,6.558256741621539,🟢 In Line,1.3862943611198906,1,11,9.414015640094995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWE,2024,Energy,11756.0,13048.126019983269,10407.217578169118,16359.184513495693,-9.902770850039088,🟢 In Line,1.0986122886681098,1,12,9.559305672844863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP,2007,Tech,24977.6,29956.84649485305,18362.133084066212,48873.00662769521,-16.62139736807259,🟡 Below Market,1.9459101490553132,1,-5,10.54563087050331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2008,Tech,25188.3,27521.890864798763,16869.620200891575,44900.505628091225,-8.479035384096697,🟢 In Line,2.302585092994046,1,-4,10.125734702202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2009,Tech,34882.4,26869.28469126737,16469.603416350335,43835.813259695424,29.822585159242916,🟡 Above Market,2.1972245773362196,1,-3,10.134134879971244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2010,Tech,17176.0,33225.74001148112,20365.81053390322,54206.0330706101,-48.30513934658836,🔵 Significantly Underpaid,2.1972245773362196,1,-2,10.459737682995248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2011,Tech,23943.37,18517.30254262006,11350.232532116699,30209.99723879471,29.30268836344342,🟡 Above Market,1.791759469228055,1,-1,9.751268339558617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2012,Tech,32058.5,24554.886460225025,15050.986529047843,40059.995264156656,30.558534864046816,🟡 Above Market,1.9459101490553132,1,0,10.083446737793134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2013,Tech,33331.0,29752.375715619786,18236.802146421323,48539.4233932131,12.02802868108936,🟢 In Line,1.9459101490553132,1,1,10.375317637795124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2014,Tech,23655.9,32767.7670034577,20085.094694080723,53458.87439153219,-27.80740903857196,🟡 Below Market,2.0794415416798357,1,2,10.414243173852004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2015,Tech,11314.6,23942.601005506574,14675.684442197353,39061.08401054264,-52.742811871618514,🔵 Significantly Underpaid,1.791759469228055,1,3,10.071367834266024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2016,Tech,43288.1,17634.160552491234,10808.908172169173,28769.19790952693,145.4786541788889,🔴 Significantly Overpaid,2.0794415416798357,1,4,9.333849206139186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2017,Tech,43324.7,42324.540043778834,25942.945534647097,69050.24286949403,2.363073420730945,🟢 In Line,2.1972245773362196,1,5,10.67563304942894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2018,Tech,39961.5,43028.124223267034,26374.209430926217,70198.10315155599,-7.127022798750746,🟢 In Line,2.1972245773362196,1,6,10.676478190151293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2019,Tech,51279.8,45371.506498262075,27810.592169265976,74021.2070779567,13.022035100298556,🟢 In Line,2.3978952727983707,1,7,10.595671769595512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2020,Tech,32189.4,46764.294704234846,28664.30560670619,76293.46718494687,-31.16671553888523,🟡 Below Market,2.0794415416798357,1,8,10.84505219143094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2021,Tech,39824.3,35883.15937063789,21994.68318381296,58541.471848351575,10.983259831315266,🟢 In Line,2.0794415416798357,1,9,10.379392484790156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2022,Tech,35080.3,39154.699477059985,23999.982868287552,63878.816062182916,-10.405901543050017,🟢 In Line,1.9459101490553132,1,10,10.592232557724842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2023,Tech,50820.100000000006,39020.56131518007,23917.762505723214,63659.97676360353,30.239284846549836,🟡 Above Market,2.0794415416798357,1,11,10.465394998330966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAP,2024,Tech,63819.2,49580.5247187368,30390.52169325293,80887.99712612462,28.7182827572664,🟡 Above Market,2.0794415416798357,1,12,10.83604722460146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Siemens,2007,Industrials,41656.77,28338.900460128112,19209.009920773176,41808.15578738189,46.99501153409139,🔴 Significantly Overpaid,2.4849066497880004,1,-5,10.321033064514632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2008,Industrials,35963.68,37218.13528039055,25227.63827197791,54907.62071406732,-3.370548446180463,🟢 In Line,2.6390573296152584,1,-4,10.637219179403985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2009,Industrials,27873.92,28653.258110558563,19422.091555125415,42271.92514359396,-2.719893519792722,🟢 In Line,2.1972245773362196,1,-3,10.490264819278403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2010,Industrials,34570.7,24967.35611166633,16923.669706919438,36834.14306720313,38.46359961135964,🟡 Above Market,2.1972245773362196,1,-2,10.235446763617217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2011,Industrials,39475.04,31474.694329725477,21334.550946450756,46434.36769005255,25.418342705615416,🟡 Above Market,2.3978952727983707,1,-1,10.450761781481276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2012,Industrials,39607.08,33262.213559822914,22546.18845062368,49071.48067719901,19.075298247260932,🟡 Above Market,2.302585092994046,1,0,10.583423852422886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2013,Industrials,34818.54,35274.408163582026,23910.11808369175,52040.05546671326,-1.2923481563970558,🟢 In Line,2.3978952727983707,1,1,10.586763169140712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2014,Industrials,27469.24,31838.58624399214,21581.208483537357,46971.214554059654,-13.723430464242497,🟢 In Line,2.302585092994046,1,2,10.457905282517766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2015,Industrials,27421.0,25489.938236842474,17277.89252657508,37605.10434468123,7.575780471552579,🟢 In Line,2.0794415416798357,1,3,10.220822112161272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2016,Industrials,28902.0,24437.45469224284,16564.485636349764,36052.38369279189,18.26927298273144,🟡 Above Market,1.9459101490553132,1,4,10.219064422181425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2017,Industrials,34006.0,28538.462376811232,19344.27934813745,42102.56790522871,19.158487065621955,🟡 Above Market,2.1972245773362196,1,5,10.271666075858276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2018,Industrials,31724.0,30415.56712049266,20616.640768596873,44871.845692257986,4.301852647770548,🟢 In Line,2.0794415416798357,1,6,10.43429225861743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2019,Industrials,33046.0,29637.482582843437,20089.230270651376,43723.943725787525,11.500698170396186,🟢 In Line,2.0794415416798357,1,7,10.36482877120321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2020,Industrials,26552.0,30865.496965614428,20921.617557331356,45535.62363539694,-13.975141791560524,🟢 In Line,2.0794415416798357,1,8,10.405655809210936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2021,Industrials,29919.63,25960.637691968597,17596.94761891861,38299.52352924475,15.249980971215477,🟡 Above Market,1.9459101490553132,1,9,10.18686035339981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2022,Industrials,27197.6,24550.490852881412,16641.10514860527,36219.14504686185,10.78230640267587,🟢 In Line,1.6094379124341003,1,10,10.30627006570179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2023,Industrials,30329.375,23551.36618287251,15963.866604177869,34745.14432077441,28.779684220853092,🟡 Above Market,1.6094379124341003,1,11,10.210884013097008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siemens,2024,Industrials,28488.699,25556.438607307864,17322.968597109364,37703.21181544381,11.473665942850333,🟢 In Line,1.6094379124341003,1,12,10.319871993810233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2007,Auto,15660.74,14111.819370611807,9321.3645168727,21364.19465071911,10.976051979618276,🟢 In Line,1.791759469228055,1,-5,9.548180244385653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2008,Auto,17846.62,14179.941240084634,9366.361463067278,21467.32585167674,25.85820842155676,🟡 Above Market,1.6094379124341003,1,-4,9.658912222579055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2009,Auto,18723.92,15589.569274651883,10297.471506239159,23601.392829484128,20.105435051656393,🟡 Above Market,1.6094379124341003,1,-3,9.789569413535427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2010,Auto,36671.98,19934.337917985322,13167.347544358661,30179.033923857925,83.96387254433722,🔴 Significantly Overpaid,2.0794415416798357,1,-2,9.837557129819507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2011,Auto,67351.0,30380.977668774947,20067.729028574086,45994.43229457371,121.68805999032155,🔴 Significantly Overpaid,2.0794415416798357,1,-1,10.509768254699045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2012,Auto,56506.34,46841.02859324007,30940.18498933764,70913.66649646217,20.634285149226603,🟡 Above Market,2.1972245773362196,1,0,11.11767302953823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2013,Auto,64082.63,42813.667373601966,28279.967976672153,64816.55550280184,49.67797418707476,🔴 Significantly Overpaid,2.1972245773362196,1,1,10.942108123228573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volkswagen,2014,Auto,65555.3,46932.676425893005,31000.72168080907,71052.41417205894,39.67944083374883,🟡 Above Market,2.1972245773362196,1,2,11.067928623346964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
