company_person_id,year,isin,company_shortname,company_name,exec_id,exec_fullname,days,ceo_flag_eoy,cfo_flag_eoy,date_begin_ceo,date_end_ceo,date_begin_cfo,date_end_cfo,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,pension_missing,one_time_payment,total_comp_pens_and_one_time,index_listing,n_executives,female,nationality,date_of_birth,sector,tenure_years,pct_fixed,pct_sti,pct_lti,pct_other,total_assets,employees,revenue,ebit,staff_costs,roe,roa,log_revenue,ebit_margin
923.0,2012,DE000A1EWWW0,Adidas,Adidas AG,876.0,Herbert Hainer,365.0,1.0,,01jan2012,31dec2012,,,1400.0,1236.0,1540.0,,,0.0,0.0,0.0,30.0,4206.0,200.0,0.0,0.0,4406.0,DAX,4,0,German,03jul1954,Consumer,0.999315537303217,0.33285782215882076,0.29386590584878747,0.3661436043747028,0.007132667617689048,15372328851.0,46306.0,19941410888.0,1212528556.7,2469916711.8,9.94,4.52,23.716064355697124,0.06080455207056862
923.0,2013,DE000A1EWWW0,Adidas,Adidas AG,876.0,Herbert Hainer,365.0,1.0,,01jan2013,31dec2013,,,1482.0,828.0,1540.0,,,,,,54.0,3904.0,332.0,0.0,,4236.0,DAX,5,0,German,03jul1954,Consumer,0.9965776865160848,0.3796106557377049,0.21209016393442623,0.3944672131147541,0.013831967213114749,15996180495.0,50728.0,20325175286.0,1656299058.1,2587191534.5,14.36,6.79,23.73512611654974,0.08149002578299339
923.0,2014,DE000A1EWWW0,Adidas,Adidas AG,876.0,Herbert Hainer,365.0,1.0,,01jan2014,31dec2014,,,1500.0,700.194,3234.0,1540.0,3234.0,,,,35.397,5469.591,330.836,0.0,,5800.427,DAX,6,0,German,03jul1954,Consumer,0.9965776865160848,0.2742435403305293,0.12801578765212973,0.5912690729526211,0.006471599064719946,15075487141.0,53731.0,17935908153.0,1070836728.6,2236373303.9,8.72,3.95,23.61007058250039,0.059703513168408454
923.0,2015,DE000A1EWWW0,Adidas,Adidas AG,876.0,Herbert Hainer,365.0,1.0,,01jan2015,31dec2015,,,1582.258,1311.27,,1694.0,,,,,28.199,2921.727,428.648,0.0,,3350.375,DAX,5,0,German,03jul1954,Consumer,0.9965776865160848,0.5415488852996875,0.4487996311770402,0.0,0.009651483523272386,14526523258.0,54921.0,18676647417.0,1181239431.5,2377720662.1,11.23,4.75,23.650539779228513,0.06324686680248637
1067.0,2016,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,152.0,1.0,,01oct2016,31dec2016,,,833.333,937.5,,833.333,,,,,18.8,1789.633,587.372,0.0,,2377.005,DAX,6,0,Danish,24feb1962,Consumer,0.2491444216290212,0.4656446321676008,0.5238504207287192,0.0,0.010504947103679996,15997014919.0,56046.0,19875047200.0,1672856001.4,2500324155.8,15.76,6.7,23.71273087237707,0.08416865552902938
1067.0,2017,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,365.0,1.0,,01jan2017,31dec2017,,,2000.0,2400.0,4250.0,2000.0,4250.0,,,,0.452,8650.452,1243.202,0.0,,9893.654,DAX,8,0,Danish,24feb1962,Consumer,0.9965776865160848,0.23120179153644227,0.2774421498437307,0.49130380701493986,5.225160488708802e-05,17416228412.0,56577.0,25766951345.0,2505336809.9,3057014613.9,17.05,7.55,23.972358552167695,0.09723062601995223
1067.0,2018,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,365.0,1.0,,01jan2018,31dec2018,,,2000.0,1685.714,0.0,0.0,0.0,2285.714,2285.714,,19.31,5990.738,1052.993,0.0,,7043.731,DAX,6,0,Danish,24feb1962,Consumer,0.9965776865160848,0.33384868441918175,0.28138670060349824,0.3815413059292528,0.0032233090480673354,17875749008.0,56438.0,25325122761.0,2741131381.3,2840746431.5,26.74,10.9,23.95506273453239,0.10823763450897336
1067.0,2019,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,365.0,1.0,,01jan2019,31dec2019,,,2000.0,1200.0,,,,2285.714,2285.714,,26.417,5512.131,856.807,0.0,,6368.938,DAX,7,0,Danish,24feb1962,Consumer,0.9965776865160848,0.3628360791860716,0.21770164751164295,0.4146697529503562,0.00479252035192923,23231908975.0,57659.0,26793086511.0,2982626611.6,3054524202.2,28.0,9.56,24.01140972521413,0.1113207547169107
1067.0,2020,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,365.0,1.0,,01jan2020,31dec2020,,,2000.0,0.0,,,,571.429,571.429,,31.417,2602.846,1111.383,0.0,,3714.229,DAX,6,0,Danish,24feb1962,Consumer,0.999315537303217,0.7683896780677766,0.0,0.21954007267429573,0.012070249257927657,25832894452.0,61891.0,24503945910.0,920324474.57,3046887560.5,6.46,2.05,23.922099999120547,0.03755821523399698
1067.0,2021,DE000A1EWWW0,Adidas,Adidas AG,1018.0,Kasper Rorsted,365.0,1.0,,01jan2021,31dec2021,,,2083.333,2187.5,0.0,0.0,0.0,4687.5,4687.5,,31.303,8989.636,1103.127,0.0,,10092.76,DAX,6,0,Danish,24feb1962,Consumer,0.9965776865160848,0.23174831550465447,0.24333577021361041,0.5214337933148795,0.0034821209668556286,25072373006.0,58959.0,24178751364.0,2207437999.3,2776003353.6,27.0,9.56,23.908740041635113,0.09129660858280209
1677.0,2016,DE000A1H8BV3,NORMA Group,NORMA Group SE,1591.0,Werner Deggim,365.0,1.0,,01jan2016,31dec2016,,,450.0,158.0,299.0,481.0,299.0,232.0,,232.0,21.0,1160.0,,1.0,,1160.0,MDAX,4,0,German,01jan1953,,0.999315537303217,0.3879310344827586,0.13620689655172413,0.45775862068965517,0.01810344827586219,1410047899.1,5266.0,963087549.69,126493001.27,257264592.66,15.65,5.66,20.685654880157443,0.13134112398266984
1677.0,2017,DE000A1H8BV3,NORMA Group,NORMA Group SE,1591.0,Werner Deggim,364.0,1.0,,01jan2017,31dec2017,,,450.0,135.0,281.0,0.0,281.0,242.0,,242.0,21.0,1129.0,0.0,0.0,,1129.0,MDAX,4,0,German,01jan1953,,0.9965776865160848,0.3985828166519043,0.1195748449955713,0.4632418069087688,0.018600531443755508,1573517019.9,5791.0,1246549578.5,165247890.39,324095118.95,22.38,9.12,20.9436452351068,0.13256423429932593
96.0,2018,DE000A1H8BV3,NORMA Group,NORMA Group SE,90.0,Bernd Kleinhens,365.0,1.0,,01jan2018,31dec2018,,,504.0,1011.0,230.0,591.0,230.0,0.0,,0.0,20.0,1765.0,473.0,0.0,,2238.0,MDAX,4,0,German,22may1967,,0.9965776865160848,0.2855524079320113,0.5728045325779036,0.13031161473087818,0.011331444759206888,1685081319.1,6614.0,1277029448.5,152909102.05,323769523.15,15.24,6.24,20.9678024752031,0.11973811741742306
1168.0,2017,DE000A1J5RX9,Telefonica,Telefónica Deutschland Holding AG ,1111.0,Markus Haas,365.0,1.0,,01jan2017,31dec2017,,,700.0,594.02,0.0,700.001,0.0,0.0,,,18.236,1312.256,66.131,0.0,,1378.387,MDAX,9,0,German,01jan1972,,0.9965776865160848,0.5334325009754194,0.45267082032774086,0.0,0.013896678696839748,16910123992.0,9405.0,8941977623.0,-101940463.8,769950326.44,-4.59,-2.7,22.9140226124066,-0.011400214594341531
1168.0,2018,DE000A1J5RX9,Telefonica,Telefónica Deutschland Holding AG ,1111.0,Markus Haas,365.0,1.0,,01jan2018,31dec2018,,,700.0,717.5,0.0,560.0,0.0,145.979,145.979,,16.616,1580.095,142.308,0.0,,1722.403,MDAX,8,0,German,01jan1972,,0.9965776865160848,0.4430113379258842,0.4540866213740313,0.0923862172844038,0.010515823415680692,15796427960.0,8990.0,8585214326.1,-217550109.6,698450351.95,-3.04,-1.67,22.873307296284164,-0.025340090688082604
1168.0,2019,DE000A1J5RX9,Telefonica,Telefónica Deutschland Holding AG ,1111.0,Markus Haas,365.0,1.0,,01jan2019,31dec2019,,,700.0,700.0,0.0,560.0,0.0,192.685,192.685,,19.323,1612.008,143.885,0.0,,1755.893,MDAX,9,0,German,01jan1972,,0.9965776865160848,0.43424102113637153,0.43424102113637153,0.11953104451094536,0.011986913216311623,19267430891.0,8590.0,8517617690.8,-139301581.9,665052713.39,-3.24,-1.24,22.865402525049955,-0.016354523877076758
1168.0,2020,DE000A1J5RX9,Telefonica,Telefónica Deutschland Holding AG ,1111.0,Markus Haas,365.0,1.0,,01jan2020,31dec2020,,,770.0,770.0,,0.0,,525.414,525.414,,15.322,2080.736,143.046,0.0,,2223.782,MDAX,7,0,German,01jan1972,,0.999315537303217,0.37006136290235764,0.37006136290235764,0.25251353367270046,0.007363740522584261,21098745354.0,8271.0,9269508107.9,-38040078.28,749757671.95,5.18,1.91,22.949996152430217,-0.004103786073349469
1168.0,2021,DE000A1J5RX9,Telefonica,Telefónica Deutschland Holding AG ,1111.0,Markus Haas,365.0,1.0,,01jan2021,31dec2021,,,770.0,867.0,0.0,0.0,0.0,924.0,924.0,,11.0,2572.0,158.0,0.0,,2730.0,MDAX,7,0,German,01jan1972,,0.9965776865160848,0.29937791601866254,0.3370917573872473,0.359253499222395,0.004276827371695102,19049204571.0,7791.0,9251079311.4,308067283.63,662571179.87,3.5,1.26,22.9480060640855,0.033300685602205594
1482.0,2013,DE000A1ML7J1,Vonovia,Dt. Annington Immobilien SE,1404.0,Rolf Buch,274.0,1.0,,01apr2013,31dec2013,,,750.0,200.0,0.0,,,,,,31.0,981.0,,1.0,,981.0,MDAX,3,0,German,02apr1965,,0.7501711156741958,0.764525993883792,0.2038735983690112,0.0,0.031600407747196746,15298080093.0,2935.0,1530938871.3,509577437.1,237343103.99,12.62,4.33,21.14914702617562,0.3328528961233385
1482.0,2014,DE000A1ML7J1,Vonovia,Dt. Annington Immobilien SE,1404.0,Rolf Buch,365.0,1.0,,01jan2014,31dec2014,,,900.0,700.0,,,,0.0,0.0,,38.545,1638.545,180.0,0.0,,1818.545,MDAX,3,0,German,02apr1965,,0.9965776865160848,0.5492677955137026,0.42720828539954653,0.0,0.02352391908675089,17919153565.0,3850.0,1478774529.9,510529302.0,224122970.63,6.73,2.72,21.11447956206264,0.3452380952453406
1482.0,2015,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2015,31dec2015,,,900.0,693.0,,,,1263.136,1263.136,,38.702,2894.838,355.916,0.0,,3250.754,DAX and MDAX,5,0,German,02apr1965,,0.9965776865160848,0.31089822642925097,0.2393916343505232,0.43634082459882034,0.01336931462140556,33705170215.0,6027.0,4086979563.0,2335152494.6,391605367.29,7.78,2.98,22.131072041271374,0.5713638785328078
1482.0,2016,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2016,31dec2016,,,1000.0,694.75,,,,1429.217,1429.217,,39.446,3163.413,600.398,0.0,,3763.811,DAX,5,0,German,02apr1965,,0.999315537303217,0.31611427278069604,0.21962039101438857,0.4517958926008081,0.012469443604107289,34281531293.0,6937.0,6318167351.4,4513338085.1,372940424.25,16.57,7.07,22.566695027167963,0.7143429152917136
1482.0,2017,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2017,31dec2017,,,1150.0,694.75,0.0,0.0,0.0,2040.633,2040.633,,24.006,3909.389,949.253,0.0,,4858.642,DAX,4,0,German,02apr1965,,0.9965776865160848,0.2941636148257439,0.1777131925219005,0.5219825911414802,0.006140601510875476,44993282604.0,8300.0,7857211158.4,5173298642.0,498908622.74,14.44,6.43,22.78469756610033,0.6584141036440546
1482.0,2018,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2018,31dec2018,,,1150.0,700.0,0.0,0.0,0.0,1902.392,1902.392,,26.651,3779.043,966.356,0.0,,4745.399,DAX,6,0,German,02apr1965,,0.9965776865160848,0.30430984775775244,0.1852320812438493,0.5034057564309271,0.00705231456747113,56548830495.0,9757.0,8293353679.1,4911479974.9,587499796.04,11.53,4.59,22.838720269534534,0.5922188013369516
1482.0,2019,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2019,31dec2019,,,1150.0,665.0,,,,2060.534,2060.534,,27.453,3902.987,946.41,0.0,,4849.397,DAX,5,0,German,02apr1965,,0.9965776865160848,0.2946461261592724,0.1703823251268836,0.5279377051473654,0.007033843566478626,63469507915.0,10114.0,9052917721.1,3999415819.2,601805301.63,5.44,2.03,22.926352942930503,0.4417819693509862
1482.0,2020,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2020,31dec2020,,,1200.0,767.1,,,,2573.33,2573.33,,30.303,4570.733,1052.225,0.0,,5622.958,DAX,4,0,German,02apr1965,,0.999315537303217,0.262539947093825,0.16782866117972764,0.5630016017124605,0.0066297900139868915,76592347812.0,10572.0,9740714238.9,6673702249.9,730001373.23,13.0,5.17,22.999580282497515,0.6851347946589231
1482.0,2021,DE000A1ML7J1,Vonovia,Vonovia SE,1404.0,Rolf Buch,365.0,1.0,,01jan2021,31dec2021,,,1250.0,875.0,0.0,0.0,0.0,2375.0,2375.0,,31.1,4531.1,1205.0,0.0,,5736.1,DAX,4,0,German,02apr1965,,0.9965776865160848,0.27587120125355874,0.1931098408774911,0.5241552823817616,0.006863675487188581,120418404470.0,13351.0,13885793030.0,6788692982.9,772773189.78,7.23,2.49,23.354132070298203,0.4888948703349642
178.0,2015,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,170.0,Claus-Dietrich Lahrs,365.0,1.0,,01jan2015,31dec2015,,,1800.0,359.0,,325.0,,,,,52.0,2211.0,673.0,0.0,,2884.0,MDAX,3,0,German,01jan1963,,0.9965776865160848,0.8141112618724559,0.1623699683401176,0.0,0.023518769787426508,1960035487.8,15306.0,3105866042.6,478440074.26,612712703.57,33.42,17.74,21.856558432474987,0.1540440146798751
1159.0,2016,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,19may2016,31dec2016,01jan2016,19may2016,829.0,0.0,167.0,834.0,167.0,,,,41.0,1037.0,422.0,0.0,13.0,1472.0,MDAX,5,0,German,01jan1968,,0.6187542778918549,0.7994214079074252,0.0,0.16104146576663453,0.03953712632594031,1895926658.4,15833.0,2868309258.0,277758396.3,637275916.76,21.8,10.76,21.77698858476306,0.09683697653079221
1159.0,2017,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2017,31dec2017,,,850.0,920.0,46.0,922.0,46.0,,,,30.0,1846.0,584.0,0.0,,2430.0,MDAX,4,0,German,01jan1968,,0.9965776865160848,0.46045503791982667,0.49837486457204766,0.024918743228602384,0.01625135427952329,2062851634.2,15970.0,3322977283.9,388928054.62,724845868.77,25.27,13.44,21.92412699057477,0.11704204434510489
1159.0,2018,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2018,31dec2018,,,850.0,676.0,0.0,757.0,0.0,0.0,,,29.0,1555.0,572.0,0.0,,2127.0,MDAX,4,0,German,01jan1968,,0.9965776865160848,0.5466237942122186,0.4347266881028939,0.0,0.01864951768488754,2128048837.3,14685.0,3202468143.7,397096505.1,720717178.17,24.08,12.71,21.887187644675542,0.12399701957416229
1159.0,2019,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2019,31dec2019,,,920.0,0.0,357.0,742.0,357.0,0.0,,,28.0,1305.0,549.0,0.0,,1854.0,MDAX,4,0,German,01jan1968,,0.9965776865160848,0.7049808429118773,0.0,0.2735632183908046,0.0214559386973181,3232543760.1,14633.0,3239948088.5,387006756.0,718857949.39,20.48,7.13,21.89882314486304,0.11944844344070113
190.0,2021,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,182.0,Daniel Grieder,213.0,1.0,,01jun2021,31dec2021,,,758.0,1212.0,0.0,1400.0,0.0,0.0,,,68.0,2038.0,303.0,0.0,,2341.0,MDAX,5,0,American,06nov1961,,0.5831622176591376,0.3719332679097154,0.5947006869479883,0.0,0.03336604514229635,3098253058.3,14041.0,3155549042.6,258230604.9,710647797.72,14.62,5.02,21.872428341127335,0.08183381129999238
786.0,2019,DE000A288904,CompuGroup,CompuGroup Medical SE,746.0,Frank Gotthardt,365.0,1.0,,01jan2019,31dec2019,,,800.0,0.0,1881.737,3221.138,1881.737,0.0,,0.0,0.0,2681.737,0.0,0.0,,2681.737,MDAX,8,0,German,28aug1950,,0.9965776865160848,0.2983141150679578,0.0,0.7016858849320422,0.0,1197389214.9,5247.0,880931969.68,129686402.51,381329093.14,25.32,6.18,20.596490962621576,0.14721500294410794
786.0,2020,DE000A288904,CompuGroup,CompuGroup Medical SE,746.0,Frank Gotthardt,365.0,1.0,,01jan2020,31dec2020,,,800.0,0.0,1645.655,4836.485,1645.655,0.0,,0.0,0.0,2445.655,0.0,0.0,,2445.655,MDAX,6,0,German,28aug1950,,0.999315537303217,0.32711073311648614,0.0,0.6728892668835138,0.0,1921357724.3,5958.0,1079647366.3,144182940.58,462680245.05,11.46,4.67,20.79990031300671,0.13354632732919214
1339.0,2016,DE000A2AADD2,Innogy,Innogy SE,1273.0,Peter Terium,274.0,1.0,,01apr2016,31dec2016,,,700.0,834.0,,520.5,,173.5,173.5,,11.0,1718.5,240.0,0.0,,1958.5,MDAX,6,0,Dutch,26sep1963,,0.7501711156741958,0.4073319755600815,0.4853069537387256,0.10096013965667734,0.0064009310445155565,49426728358.0,40636.0,44945751130.0,2678466981.4,3012616541.9,16.74,3.81,24.52872206905818,0.059593330049215715
1657.0,2017,DE000A2AADD2,Innogy,Innogy SE,1572.0,Uwe Tigges,365.0,1.0,,19dec2017,31dec2017,,,625.0,533.0,,617.25,,205.75,205.75,,17.0,1380.75,213.0,0.0,,1593.75,MDAX,6,0,German,29apr1960,,0.0328542094455852,0.45265254390729676,0.3860220894441427,0.1490132174542821,0.012312149194278477,56144010252.0,42104.0,50490512061.0,2242690203.2,3603895219.6,10.21,2.45,24.64505127561568,0.04441805225683785
1657.0,2018,DE000A2AADD2,Innogy,Innogy SE,1572.0,Uwe Tigges,365.0,1.0,,01jan2018,31dec2018,,,850.0,1074.0,,841.5,,280.5,280.5,,20.0,2224.5,300.0,0.0,,2524.5,MDAX,6,0,German,29apr1960,,0.9965776865160848,0.3821083389525736,0.48280512474713416,0.1260957518543493,0.008990784445942923,57105758776.0,42966.0,44098552222.0,610285307.53,3607896818.0,-2.89,-0.57,24.509692789449883,0.013839123435565743
1270.0,2017,DE000A2E4K43,Delivery Hero,Delivery Hero SE,1207.0,Niklas Östberg,365.0,1.0,,01jan2017,31dec2017,,,181.2,,,,,0.0,0.0,0.0,31.3,212.5,0.0,0.0,,212.5,MDAX,2,0,Swedish,12mar1980,,0.9965776865160848,0.8527058823529411,0.0,0.0,0.1472941176470589,2456405387.3,12882.0,682401457.55,-326809133.9,120889397.05,-20.06,-16.85,20.341128691522226,-0.478910369085861
1270.0,2018,DE000A2E4K43,Delivery Hero,Delivery Hero SE,1207.0,Niklas Östberg,365.0,1.0,,01jan2018,31dec2018,,,250.0,,,,,1000.0,,1000.0,25.0,1275.0,,1.0,,1275.0,MDAX,2,0,Swedish,12mar1980,,0.9965776865160848,0.19607843137254902,0.0,0.7843137254901961,0.019607843137254943,2295726156.8,16627.0,790279398.23,-259571630.8,,-2.37,-1.91,20.487897110810273,-0.3284555201380249
1270.0,2019,DE000A2E4K43,Delivery Hero,Delivery Hero SE,1207.0,Niklas Östberg,365.0,1.0,,01jan2019,31dec2019,,,325.0,,,,,2202.6,,2202.6,25.0,2552.6,,1.0,,2552.6,MDAX,2,0,Swedish,12mar1980,,0.9965776865160848,0.12732116273603386,0.0,0.8628849016688867,0.009793935595079462,3002510789.0,23436.0,1412675316.0,-733243084.5,,12.38,8.66,21.06875113151293,-0.5190457256492474
1270.0,2020,DE000A2E4K43,Delivery Hero,Delivery Hero SE,1207.0,Niklas Östberg,365.0,1.0,,01jan2020,31dec2020,,,350.0,,,,,4000.0,,4000.0,25.0,4375.0,0.0,0.0,,4375.0,DAX and MDAX,2,0,Swedish,12mar1980,,0.999315537303217,0.08,0.0,0.9142857142857143,0.005714285714285783,7085639484.7,29552.0,3077442333.0,-1295080601.0,994563982.19,-120.21,-24.33,21.84736467791069,-0.42083017677134166
1270.0,2021,DE000A2E4K43,Delivery Hero,Delivery Hero SE,1207.0,Niklas Östberg,365.0,1.0,,01jan2021,31dec2021,,,350.0,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0,25.0,4375.0,0.0,0.0,,4375.0,DAX,3,0,Swedish,12mar1980,,0.9965776865160848,0.08,0.0,0.9142857142857143,0.005714285714285783,14388101266.0,45445.0,7461231045.5,-1222528772.0,1811820711.9,-20.04,-8.66,22.732986257185907,-0.16385081289465345
1502.0,2018,DE000A2GS401,Software,Software AG,1424.0,Sanjay Brahmawar,152.0,1.0,,01aug2018,31dec2018,,,416.6667,629.6945,,,,822.1354,527.3534,294.782,18.93929,1887.436,226.7942,0.0,,2114.23,MDAX,7,0,Belgian,01jan1970,,0.4161533196440794,0.22075805484265426,0.33362429242633923,0.43558319328443457,0.010034459446571997,2299051238.5,4686.0,1009746238.8,265174118.62,551514717.91,13.31,8.21,20.73296488850881,0.26261461388074847
1502.0,2019,DE000A2GS401,Software,Software AG,1424.0,Sanjay Brahmawar,365.0,1.0,,01jan2019,31dec2019,,,999.9999,1003.333,,,,1788.475,571.7298,1216.745,59.08627,3850.894,555.1921,0.0,,4406.086,MDAX,6,0,Belgian,01jan1970,,0.9965776865160848,0.2596799340620646,0.26054547333684075,0.46443111651476254,0.01534347608633213,2377211826.2,4827.0,1017471111.3,241354594.77,550749025.08,11.42,7.32,20.740586084018044,0.2372102677801109
1502.0,2020,DE000A2GS401,Software,Software AG,1424.0,Sanjay Brahmawar,365.0,1.0,,01jan2020,31dec2020,,,999.9999,1187.342,,0.0,,2221.364,552.8411,1668.522,9.67513,4418.381,707.0374,0.0,,5125.418,MDAX,6,0,Belgian,01jan1970,,0.999315537303217,0.22632722257315518,0.26872784397723964,0.5027551947195138,0.0021897387300913174,2503169677.7,4867.0,1062239735.7,167349348.26,636689061.2,7.29,4.69,20.783645475062674,0.15754386004936943
1502.0,2021,DE000A2GS401,Software,Software AG,1424.0,Sanjay Brahmawar,365.0,1.0,,01jan2021,31dec2021,,,1000.0,1202.092,0.0,0.0,0.0,1744.568,544.568,1200.0,6.732,3953.392,400.238,0.0,,4353.63,MDAX,5,0,Belgian,01jan1970,,0.9965776865160848,0.2529473424340415,0.30406597676122177,0.4412838392954708,0.0017028415092659177,2515946997.0,4819.0,947308029.76,131813156.38,590316943.25,5.83,3.78,20.669134868335426,0.13914497949879595
1294.0,2019,DE000A2YN900,TeamViewer,TeamViewer AG,1229.0,Oliver Steil,365.0,1.0,,01jan2019,31dec2019,,,787.5,748.214,,,,,,,22.232,1557.946,0.0,0.0,,1557.946,MDAX,2,0,German,01jan1971,,0.9965776865160848,0.5054732320632422,0.480256696958688,0.0,0.01427007097806976,1077255081.3,728.0,455745346.25,157384949.3,118119877.62,113.06,10.83,19.937444762474776,0.34533528558219484
1294.0,2020,DE000A2YN900,TeamViewer,TeamViewer AG,1229.0,Oliver Steil,365.0,1.0,,01jan2020,31dec2020,,,900.0,1800.0,,0.0,,983.0,983.0,,22.217,3705.217,0.0,0.0,,3705.217,MDAX,2,0,German,01jan1971,,0.999315537303217,0.24290075318125767,0.48580150636251535,0.26530160041908474,0.005996140037142217,1304928072.5,1256.0,565533254.13,201299504.58,192866878.19,42.8,9.69,20.15327965838734,0.35594636232253635
1294.0,2021,DE000A2YN900,TeamViewer,TeamViewer AG,1229.0,Oliver Steil,365.0,1.0,,01jan2021,31dec2021,,,900.0,0.0,0.0,0.0,0.0,1000.0,1000.0,,21.981,1921.981,0.0,0.0,,1921.981,MDAX,3,0,German,01jan1971,,0.9965776865160848,0.4682668559158493,0.0,0.520296506573166,0.01143663751098467,1751758917.6,1477.0,596195138.85,117745127.96,177613247.62,15.64,3.24,20.206078587296453,0.19749427710383283
1662.0,2021,DE000A3H3LL2,Vantage Towers,Vantage Towers AG,1576.0,Vivek Badrinath,365.0,1.0,,01apr2020,31mar2021,,,725.004,1109.256,0.0,0.0,0.0,1450.008,1450.008,,114.0,3398.268,105.409,0.0,,3503.677,MDAX,3,0,French,27jun1969,,1.749486652977413,0.21334515111815786,0.32641804589867546,0.4266903022363157,0.03354650074685095,12059747671.0,187.0,639012442.83,337445469.81,22746497.96,2.99,1.54,20.275434486064558,0.5280733944953439
461.0,2006,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2006,31dec2006,,,1100.0,2175.0,0.0,,,716.0,0.0,716.0,151.0,4142.0,830.0,0.0,0.0,4972.0,DAX,9,0,German,20aug1946,Chemicals,0.9965776865160848,0.2655721873491067,0.5251086431675519,0.17286335103814582,0.03645581844519552,59648361807.0,95247.0,69798895444.0,8545107547.0,8555906967.8,17.82,7.1,24.968884022019328,0.12242468154608238
461.0,2007,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2007,31dec2007,,,1100.0,2800.0,0.0,,,1172.0,0.0,1172.0,140.0,5212.0,507.0,0.0,0.0,5719.0,DAX,9,0,German,20aug1946,Chemicals,0.9965776865160848,0.21105141980046047,0.5372217958557176,0.22486569455103608,0.026861089792785786,68897338845.0,95175.0,86264283176.0,10583363528.0,9786663384.3,20.23,8.69,25.18068148119955,0.12268534714891653
461.0,2008,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2008,31dec2008,,,1100.0,2220.0,0.0,,,967.0,0.0,967.0,112.0,4399.0,333.0,0.0,0.0,4732.0,DAX,10,0,German,20aug1946,Chemicals,0.999315537303217,0.25005683109797683,0.5046601500340987,0.21982268697431234,0.025460331893612187,70781827116.0,96924.0,88573311148.0,10196980875.0,8856774435.0,15.55,5.73,25.207096420612416,0.11512475646260459
461.0,2009,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2009,31dec2009,,,1100.0,1525.0,0.0,,,647.0,0.0,647.0,105.0,3377.0,58.0,0.0,0.0,3435.0,DAX,8,0,German,20aug1946,Chemicals,0.9965776865160848,0.3257328990228013,0.45158424637252,0.19159016878886587,0.031092685815812926,73856701061.0,104779.0,74929948356.0,6463973973.3,10238347009.0,7.58,2.75,25.039819492105792,0.0862668948147273
461.0,2010,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2010,31dec2010,,,1100.0,,3240.0,,,768.0,0.0,768.0,129.0,5237.0,9.0,0.0,0.0,5246.0,DAX,8,0,German,20aug1946,Chemicals,0.9965776865160848,0.21004391827382088,0.0,0.7653236585831583,0.024632423143020832,79402409408.0,109140.0,87328880295.0,11708556591.0,11000000414.0,20.11,7.67,25.192947061762318,0.134074278193515
494.0,2011,DE000BASF111,BASF,BASF SE,466.0,Dr. Kurt Bock,365.0,1.0,,06may2011,31dec2011,01jan2011,06may2011,1044.0,,2948.0,,,757.0,0.0,757.0,504.0,5253.0,760.0,0.0,0.0,6013.0,DAX,10,0,German,03jul1958,Chemicals,0.6543463381245722,0.1987435750999429,0.0,0.7053112507138778,0.09594517418617932,79154326001.0,111141.0,97516059393.0,11570052850.0,11096485489.0,24.38,10.12,25.303282913120057,0.11864766605643351
