isin|year|company_shortname|company_name|opting_out|index_listing|new_cnameshort|n_executives|days_bt|fy_begin|fy_end|salary_bt|one_year_bonus_bt|multi_year_bonus_bt|multi_year_bonus_grants_bt|multi_year_bonus_payout_bt|total_equity_grants_bt|stock_grants_bt|option_grants_bt|other_annual_bt|total_comp_bt|one_time_payment_bt|pension_bt|total_comp_pens_and_one_time_bt
"DE000A1PHFF7"|2011|"Hugo Boss"|"Hugo Boss AG"|1|"MDAX"|""|3|1095|"01jan2011"|"31dec2011"|2873|0|4050|||0|0|0|0|6923|0|1055|7978
"DE000A1PHFF7"|2012|"Hugo Boss"|"Hugo Boss AG"|1|"MDAX"|""|3|1095|"01jan2012"|"31dec2012"|3303|0|3750|||0|0|0|0|7053|0|0|7053
"DE000A1PHFF7"|2013|"Hugo Boss"|"Hugo Boss AG"|1|"MDAX"|""|3|1095|"01jan2013"|"31dec2013"|3466|855|890|||0|0|0|0|5211|0|411|5622
"DE000A1PHFF7"|2014|"Hugo Boss"|"Hugo Boss AG"|1|"MDAX"|""|3|1095|"01jan2014"|"31dec2014"|3682|752|0|0|0|0|0|0|0|4434|0|2148|6582
"DE000A1PHFF7"|2015|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|3|1095|"01jan2015"|"31dec2015"|3550|644|0|584|0|0|0|0|140|4334|0|2033|6367
"DE000A1PHFF7"|2016|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|5|979|"01jan2016"|"31dec2016"|2173|113|167|1227|167|0|0|0|86|2539|9229|1360|13128
"DE000A1PHFF7"|2017|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|4|1125|"01jan2017"|"31dec2017"|2104|2004|46|2096|46|0|0|0|123|4277|0|1344|5621
"DE000A1PHFF7"|2018|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|4|1460|"01jan2018"|"31dec2018"|2811|1991|0|2418|0|0|0|0|79|4881|0|1352|6233
"DE000A1PHFF7"|2019|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|4|1277|"01jan2019"|"31dec2019"|2587|0|706|2344|706|0|0|0|59|3352|3080|1209|7641
"DE000A1PHFF7"|2020|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|4|1216|"01jan2020"|"31dec2020"|2247|2087|428|2589|428|0|0|0|46|4808|978|1516|7302
"DE000A1PHFF7"|2021|"Hugo Boss"|"Hugo Boss AG"|0|"MDAX"|""|5|1672|"01jan2021"|"31dec2021"|3708|4577|0|4615|0|0|0|0|184|8469|300|1553|10322
"DE0008027707"|2006|"Hypo Real Estate"|"Hypo Real Estate Holding AG"|0|"DAX"|""|5|1825|"01jan2006"|"31dec2006"|2600|6000|0|||0|0|0|308|8908|0|0|8908
"DE0008027707"|2007|"Hypo Real Estate"|"Hypo Real Estate Holding AG"|0|"DAX"|""|10|2590|"01jan2007"|"31dec2007"|3630|7475|0|||0|0|0|736|11841|2830|0|14671
"DE0008027707"|2008|"Hypo Real Estate"|"Hypo Real Estate Holding AG"|0|"DAX and MDAX"|""|11|2947|"01jan2008"|"31dec2008"|4247|1025|0|||0|0|0|1158|6430|0|0|6430
"DE0008027707"|2009|"Hypo Real Estate"|"Hypo Real Estate Holding AG"|0|"MDAX"|""|7|1186|"01jan2009"|"31dec2009"|2196|1025|0|||0|0|0|595|3816|1726.8|0|5542.8
"IT0005239360"|2006|"HypoVereinsbank"|"Bayerische Hypo- und Vereinsbank AG"|1|"MDAX"|""|11|3505|"01jan2006"|"31dec2006"|4000|5000|0|||1000|0|0|0|10000|0|560|10560
"IT0005239360"|2007|"HypoVereinsbank"|"Bayerische Hypo- und Vereinsbank AG"|1|"MDAX"|""|10|3588|"01jan2007"|"31dec2007"|5000|7000|0|||1000|0|0|0|13000|0|1370.361|14370.36
"DE0005493365"|2020|"Hypoport"|"Hypoport SE"|0|"MDAX"|""|2|730|"01jan2020"|"31dec2020"|1098|0|0|186.71|0|0|0|0|53|1151|0|0|1151
"DE0005493365"|2021|"Hypoport"|"Hypoport SE"|0|"MDAX"|""|2|730|"01jan2021"|"31dec2021"|1179.702|0|0|337.08|0|0|0|0|56.987|1236.689|0|0|1236.689
"DE 0008063306"|2006|"IKB"|"IKB Deutsche Industriebank AG"|0|"MDAX"|""|7|1945|"01apr2006"|"31mar2007"|2141|1296|0|||0|0|0|378|3815|0|0|3815
"DE 0008063306"|2007|"IKB"|"IKB Deutsche Industriebank AG"|0|"MDAX"|""|8|1666|"01apr2007"|"31mar2008"|2023|2044|0|||0|0|0|197|4264|0|587|4851
"DE 0008063306"|2008|"IKB"|"IKB Deutsche Industriebank AG"|0|"MDAX"|""|7|1793|"01apr2008"|"31mar2009"|2380|3117|0|||0|0|0|171|5668|1120|858|7646
"DE0006205701"|2006|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|5|1487|"01jan2006"|"31dec2006"|1310.295|3890.926|0|||984.994|984.994|0|52.67724|6238.893|4900|0|11138.89
"DE0006205701"|2007|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|4|1459|"01jan2007"|"31dec2007"|1300.016|6006.916|0|||1403.72|1403.72|0|50.01876|8760.671|0|456.186|9216.856
"DE0006205701"|2008|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|5|1428|"01jan2008"|"31dec2008"|1361.667|416.6667|0|||363.072|363.072|0|63.08479|2204.49|917.9786|682.812|3805.281
"DE0006205701"|2009|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|5|1577|"01jan2009"|"31dec2009"|1475.734|491.6667|0|||1380.182|1380.182|0|74.19026|3421.773|918|1433.149|5772.922
"DE0006205701"|2010|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|3|870|"01jan2010"|"31dec2010"|896.9355|412.973|0|||1027.144|1027.144|0|24.398|2361.45|0|340.3145|2701.765
"DE0006205701"|2011|"IVG"|"IVG Immobilien AG"|0|"MDAX"|""|4|850|"01jan2011"|"31dec2011"|902|28|0|||965|965|0|32|1927|0|107.1798|2034.18
"DE0006231004"|2006|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|5|1656|"01oct2005"|"30sep2006"|4893.75|200|0|||1531.2|0|1531.2|203.207|6828.157|0|0|6828.157
"DE0006231004"|2007|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|6|1708|"01oct2006"|"30sep2007"|5200|0|0|||1116.5|0|1116.5|149.206|6465.706|1200|3146.83|10812.54
"DE0006231004"|2008|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|6|1702|"01oct2007"|"30sep2008"|4733.332|0|0|||0|0|0|186.674|4920.006|624.396|2995.045|8539.447
"DE0006231004"|2009|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1460|"01oct2008"|"30sep2009"|3460|0|0|||0|0|0|145.108|3605.108|0|786.292|4391.4
"DE0006231004"|2010|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1402|"01oct2009"|"30sep2010"|3958.333|3138|0|||0|0|0|95.26|7191.593|4780|1165.159|13136.75
"DE0006231004"|2011|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1124|"01oct2010"|"30sep2011"|2598.75|2382.586|2335.364|||730.185|0|730.185|201.777|8248.662|3433.333|3947.714|15629.71
"DE0006231004"|2012|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1368|"01oct2011"|"30sep2012"|2984|1366|2048|||544|0|544.02|121|7063|0|247.956|7310.956
"DE0006231004"|2013|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|3|1095|"01oct2012"|"30sep2013"|2315|895.104|843.992|||427.838|0|427.838|49.04|4530.974|0|0|4530.974
"DE0006231004"|2014|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|3|1095|"01oct2013"|"30sep2014"|2315|1295|973.793|1036|973.793|593.038|593.038|0|103.096|5279.927|0|502.008|5781.935
"DE0006231004"|2015|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|3|1095|"01oct2014"|"30sep2015"|2575|2010.28|1362.34|1160|1362.34|534.727|534.727|0|106.722|6589.069|0|733.7|7322.769
"DE0006231004"|2016|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|5|1185|"01oct2015"|"30sep2016"|2730|1299.546|1721.664|1622|1721.664|408.391|408.391|0|120.282|6279.883|0|567.517|6847.4
"DE0006231004"|2017|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1460|"01oct2016"|"30sep2017"|3195|2004.656|1159.48|1436|1159.48|907.922|907.922|0|159.101|7426.159|0|913.581|8339.74
"DE0006231004"|2018|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1460|"01oct2017"|"30sep2018"|3565|1840.935|1561.476|1605|1561.476|830.576|830.576|0|180.497|7978.484|0|870.988|8849.472
"DE0006231004"|2019|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|5|1428|"01oct2018"|"30sep2019"|3496.25|1239.308|1300.952|1386.25|1300.952|619.917|619.917|0|191.323|6847.75|150|827.493|7825.243
"DE0006231004"|2020|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|4|1460|"01oct2019"|"30sep2020"|3565|1394.745|1193.1|1605|1193.1|885.625|885.625|0|198.33|7236.8|0|898.939|8135.739
"DE0006231004"|2021|"Infineon"|"Infineon Technologies AG"|0|"DAX"|""|5|1628|"01oct2020"|"30sep2021"|3911.591|3419.538|0|0|0|5145.009|5145.009|0|160.232|12636.37|25|700.618|13361.99
"DE000A2AADD2"|2016|"Innogy"|"Innogy SE"|0|"MDAX"|""|6|1614|"01jan2016"|"31dec2016"|2873|2832|0|2328|0|776|776|0|80|6561|0|1016|7577
"DE000A2AADD2"|2017|"Innogy"|"Innogy SE"|0|"MDAX"|""|6|2177|"01jan2017"|"31dec2017"|4875|3649|0|4658.25|0|1552.75|1552.75|0|204|10280.75|0|1833|12113.75
"DE000A2AADD2"|2018|"Innogy"|"Innogy SE"|0|"MDAX"|""|6|2069|"01jan2018"|"31dec2018"|4245|3678|0|3852|0|1284|1284|0|157|9364|0|1520|10884
"DE0006219934"|2011|"Jungheinrich"|"Jungheinrich AG"|1|""|""|4|1460|"01jan2011"|"31dec2011"|0|0|0|||0|0|0|0|0|0|311|311
"DE0006219934"|2014|"Jungheinrich"|"Jungheinrich AG"|1|"MDAX"|""|4|1369|"01jan2014"|"31dec2014"|3439|0|0|0|0|0|0|0|0|3439|0|344|3783
"DE0006219934"|2015|"Jungheinrich"|"Jungheinrich AG"|1|"MDAX"|""|5|1643|"01jan2015"|"31dec2015"|6835|0|0|0|0|0|0|0|0|6835|0|546|7381
"DE0006219934"|2016|"Jungheinrich"|"Jungheinrich AG"|1|"MDAX"|""|5|1825|"01jan2016"|"31dec2016"|7206|0|0|0|0|0|0|0|0|7206|0|639|7845
"DE0006219934"|2017|"Jungheinrich"|"Jungheinrich AG"|1|"MDAX"|""|5|1763|"01jan2017"|"31dec2017"|8659|0|0|0|0|0|0|0|0|8659|1854|0|10513
"DE0006219934"|2018|"Jungheinrich"|"Jungheinrich AG"|1|"MDAX"|""|5|1581|"01jan2018"|"31dec2018"|7629|0|0|0|0|0|0|0|0|7629|0|0|7629
"DE0006219934"|2021|"Jungheinrich"|"Jungheinrich AG"|0|"MDAX"|""|4|1460|"01jan2021"|"31dec2021"|3439|2113|0|1891|0|0|0|0|121|5673|0|746|6419
"DE000KSAG888"|2006|"K+S"|"K+S AG"|0|"MDAX"|""|5|1825|"01jan2006"|"31dec2006"|1630|2483.6|0|||2402|0|2402|107.1|6622.7|0|866|7488.7
"DE000KSAG888"|2007|"K+S"|"K+S AG"|0|"MDAX"|""|5|1640|"01jan2007"|"31dec2007"|1465|1987.5|0|||3003.2|0|3003.2|100.9|6556.6|0|446.5|7003.1
"DE000KSAG888"|2008|"K+S"|"K+S AG"|0|"DAX and MDAX"|""|4|1460|"01jan2008"|"31dec2008"|1280|4615|0|||2092.6|0|2092.6|90|8077.6|0|2838.2|10915.8
"DE000KSAG888"|2009|"K+S"|"K+S AG"|0|"DAX"|""|5|1673|"01jan2009"|"31dec2009"|1951.7|1680.7|0|||3276.1|0|3276.1|135.6|7044.1|0|-112.3|6931.8
"DE000KSAG888"|2010|"K+S"|"K+S AG"|0|"DAX"|""|5|1825|"01jan2010"|"31dec2010"|2110|3597.7|0|||0|0|0|121.4|5829.1|0|1687.5|7516.6
"DE000KSAG888"|2011|"K+S"|"K+S AG"|0|"DAX"|""|5|1824|"01jan2011"|"31dec2011"|2268|4307|17678|||0|0|0|123.1|24376.1|0|1861.2|26237.3
"DE000KSAG888"|2012|"K+S"|"K+S AG"|0|"DAX"|""|6|1672|"01jan2012"|"31dec2012"|2076.7|3911.8|3215.9|||0|0|0|125.6|9330|0|1989.7|11319.7
"DE000KSAG888"|2013|"K+S"|"K+S AG"|0|"DAX"|""|6|1946|"01jan2013"|"31dec2013"|2393.3|3738|2550.2|||0|0|0|163.6|8845.1|0|0|8845.1
"DE000KSAG888"|2014|"K+S"|"K+S AG"|0|"DAX"|""|6|2097|"01jan2014"|"31dec2014"|2560|3840|1877.9|2025.6|1877.9|0|0|0|168.4|8446.3|0|1670.5|10116.8
"DE000KSAG888"|2015|"K+S"|"K+S AG"|0|"DAX"|""|5|1825|"01jan2015"|"31dec2015"|2340|3503.2|631.5|2047.5|631.5|0|0|0|155.5|6630.2|0|2655.4|9285.6
"DE000KSAG888"|2016|"K+S"|"K+S AG"|0|"DAX and MDAX"|""|5|1519|"01jan2016"|"31dec2016"|2128|1851|0|1715|0|0|0|0|133.4|4112.4|1626.7|2288.7|8027.8
"DE000KSAG888"|2017|"K+S"|"K+S AG"|0|"MDAX"|""|6|1789|"01jan2017"|"31dec2017"|2335.4|2099.4|0|1779.5|0|0|0|0|157|4591.8|0|3147.4|7739.2
"DE000KSAG888"|2018|"K+S"|"K+S AG"|0|"MDAX"|""|4|1338|"01jan2018"|"31dec2018"|2072.6|1337.9|0|2450.3|0|0|0|0|120.6|3531.1|0|2285.4|5816.5
"DE000KSAG888"|2019|"K+S"|"K+S AG"|0|"MDAX"|""|3|1095|"01jan2019"|"31dec2019"|1925|941.9|0|5415|0|0|0|0|123.6|2990.5|0|2610.8|5601.3
"DE000KSAG888"|2020|"K+S"|"K+S AG"|0|"MDAX"|""|3|1095|"01jan2020"|"31dec2020"|2024.9|691.9|323.8|997.5|323.8|0|0|0|712.1|3752.7|0|3251.7|7004.4
"DE000KSAG888"|2021|"K+S"|"K+S AG"|0|"MDAX"|""|4|1123|"01jan2021"|"31dec2021"|2023.4|2991.6|0|1947.5|0|0|0|0|94|5109|475.4|3087.4|8671.8
"DE000KGX8881"|2011|"KION GROUP"|"KION GROUP AG"|1|""|""|3|821|"01jan2011"|"31dec2011"|4755|0|0|||68|68|0|0|4823|386|386|5595
"DE000KGX8881"|2012|"KION GROUP"|"KION GROUP AG"|1|""|""|3|851|"01jan2012"|"31dec2012"|5551|0|0|||39|39|0|0|5590|6436|0|12026
"DE000KGX8881"|2013|"KION GROUP"|"KION GROUP AG"|0|""|""|5|1135|"01jan2013"|"31dec2013"|2525|2150|0|||6200|6200|0|221|11096|0|0|11096
"DE000KGX8881"|2014|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|5|1825|"01jan2014"|"31dec2014"|2839.85|2331.6|0|0|0|5579|5579|0|175.254|10925.7|0|913.857|11839.56
"DE000KGX8881"|2015|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|6|1273|"01jan2015"|"31dec2015"|2098|2037|0|0|0|4577|4577|0|212|8924|8423|854|18201
"DE000KGX8881"|2016|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|4|1460|"01jan2016"|"31dec2016"|2372|2183|0|0|0|4803|4803|0|199|9557|0|1047|10604
"DE000KGX8881"|2017|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|4|1460|"01jan2017"|"31dec2017"|2958|1797|0|0|0|3887|3887|0|186|8828|0|1085|9913
"DE000KGX8881"|2018|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|6|1488|"01jan2018"|"31dec2018"|3629|1858|0|0|0|5481|5481|0|200|11168|642|957|12767
"DE000KGX8881"|2019|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|5|1825|"01jan2019"|"31dec2019"|4276|3654|0|0|0|5671|5671|0|272|13873|496|1277|15646
"DE000KGX8881"|2020|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|5|1471|"01jan2020"|"31dec2020"|3642|0|0|0|0|4715|4715|0|425|8782|4497|843|14122
"DE000KGX8881"|2021|"KION GROUP"|"KION GROUP AG"|0|"MDAX"|""|7|2370|"01jan2021"|"31dec2021"|5632|6944|0|0|0|0|0|0|527|13103|4526|539|18168
"DE0006204407"|2006|"KUKA"|"KUKA AG"|0|"MDAX"|""|5|1428|"01jan2006"|"31dec2006"|2179|440|0|||350|350|0|0|2969|1251|192|4412
"DE0006204407"|2007|"KUKA"|"KUKA AG"|0|"MDAX"|""|3|1095|"01jan2007"|"31dec2007"|1068|2386|0|||500|500|0|0|3954|1251|42|5247
"DE0006204407"|2008|"KUKA"|"KUKA AG"|0|"MDAX"|""|5|1093|"01jan2008"|"31dec2008"|1300|1048|0|||599|599|0|0|2947|557|46|3550
"DE0006204407"|2009|"KUKA"|"KUKA AG"|0|"MDAX"|""|5|770|"01jan2009"|"31dec2009"|778|150|0|||0|0|0|0|928|2700|0|3628
"DE0006204407"|2010|"KUKA"|"KUKA AG"|0|""|""|3|1094|"01jan2010"|"31dec2010"|744|0|699|||495|495|0|0|1938|0|0|1938
"DE0006204407"|2011|"KUKA"|"KUKA AG"|0|"MDAX"|""|2|730|"01jan2011"|"31dec2011"|909|0|1230|||500|500|0|0|2639|0|0|2639
"DE0006204407"|2012|"KUKA"|"KUKA AG"|0|"MDAX"|""|3|729|"01jan2012"|"31dec2012"|676|0|1184|||597|597|0|0|2457|1573|0|4030
"DE0006204407"|2013|"KUKA"|"KUKA AG"|0|"MDAX"|""|2|730|"01jan2013"|"31dec2013"|898|1657|0|||592|0|592|0|3147|0|0|3147
"DE0006204407"|2014|"KUKA"|"KUKA AG"|0|"MDAX"|""|2|730|"01jan2014"|"31dec2014"|949|977|665|557|665|722|722|0|54|3367|0|0|3367
"DE0006204407"|2015|"KUKA"|"KUKA AG"|0|"MDAX"|""|2|730|"01jan2015"|"31dec2015"|1025|1048|1010|575|1010|720|720|0|187|3990|0|0|3990
"DE0006204407"|2016|"KUKA"|"KUKA AG"|0|"MDAX"|""|2|730|"01jan2016"|"31dec2016"|1025|981|1115|575|1115|735|735|0|212|4068|0|0|4068
"DE000KD88880"|2006|"Kabel Dtl."|"Kabel Deutschland AG"|1|""|""|5|1604|"01apr2006"|"31mar2007"|3871|0|0|||0|0|0|0|3871|0|0|3871
"DE000KD88880"|2007|"Kabel Dtl."|"Kabel Deutschland AG"|1|""|""|5|1448|"01apr2007"|"31mar2008"|3594|0|0|||0|0|0|0|3594|0|0|3594
"DE000KD88880"|2008|"Kabel Dtl."|"Kabel Deutschland AG"|1|""|""|4|1277|"01apr2008"|"31mar2009"|2774|0|0|||0|0|0|0|2774|0|0|2774
"DE000KD88880"|2009|"Kabel Dtl."|"Kabel Deutschland AG"|1|""|""|4|1459|"01apr2009"|"31mar2010"|2923|0|0|||0|0|0|0|2923|0|0|2923
"DE000KD88880"|2010|"Kabel Dtl."|"Kabel Deutschland AG"|1|"MDAX"|""|4|1460|"01apr2010"|"31mar2011"|3499|0|0|||6486.445|0|0|0|9985.445|0|306|10291.45
"DE000KD88880"|2011|"Kabel Dtl."|"Kabel Deutschland AG"|0|"MDAX"|""|5|1643|"01apr2011"|"31mar2012"|1784|1476|0|||5742|1646|4096|0|9002|159|216|9377
"DE000KD88880"|2012|"Kabel Dtl."|"Kabel Deutschland AG"|0|"MDAX"|""|4|1460|"01apr2012"|"31mar2013"|1828|1179|0|||1694|1694|0|0|4701|0|0|4701
"DE000KD88880"|2013|"Kabel Dtl."|"Kabel Deutschland AG"|0|"MDAX"|""|4|1459|"01apr2013"|"31mar2014"|1872|1369|0|||5725|0|5725|0|8966|266|0|9232
"DE000KC01000"|2006|"Klöckner"|"Klöckner & Co. SE"|1|""|""|2|730|"01jan2006"|"31dec2006"|3311|0|0|||3275|0|0|0|6586|0|0|6586
"DE000KC01000"|2007|"Klöckner"|"Klöckner & Co. SE"|1|"MDAX"|""|2|730|"01jan2007"|"31dec2007"|2960|0|0|||2800|0|0|0|5760|0|0|5760
"DE000KC01000"|2008|"Klöckner"|"Klöckner & Co. SE"|1|"MDAX"|""|3|1004|"01jan2008"|"31dec2008"|2307|0|0|||2072|0|0|220|4599|0|828|5427
"DE000KC01000"|2009|"Klöckner"|"Klöckner & Co. SE"|1|"MDAX"|""|3|1033|"01jan2009"|"31dec2009"|2187|0|0|||1366|0|0|0|3553|0|667|4220
"DE000KC01000"|2010|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|2|730|"01jan2010"|"31dec2010"|1080|573|405|||1223|0|1223|80|3361|0|2004|5365
"DE000KC01000"|2011|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|3|821|"01jan2011"|"31dec2011"|1320|577|450|||1196|0|1196|90|3633|0|649|4282
"DE000KC01000"|2012|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|3|1003|"01jan2012"|"31dec2012"|1560|297|841|||1053|137|916|88|3839|595|0|4434
"DE000KC01000"|2013|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|4|1427|"01jan2013"|"31dec2013"|2005|934|0|||1902|934|968|205|5046|0|0|5046
"DE000KC01000"|2014|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|4|1460|"01jan2014"|"31dec2014"|2040|1704|0|0|0|998|0|998|206|4948|0|738|5686
"DE000KC01000"|2015|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|4|1460|"01jan2015"|"31dec2015"|2300|2309|0|0|0|945|0|945|227|5781|0|1083|6864
"DE000KC01000"|2016|"Klöckner"|"Klöckner & Co. SE"|0|"MDAX"|""|4|1460|"01jan2016"|"31dec2016"|2300|3874|0|0|0|0|0|0|126|6300|0|1134|7434
"DE000KBX1006"|2018|"Knorr Bremse"|"Knorr Bremse AG"|0|""|""|4|1216|"01jan2018"|"31dec2018"|3500|3173|0|2400|0|0|0|0|494|7167|2870|1187|11224
"DE000KBX1006"|2019|"Knorr Bremse"|"Knorr Bremse AG"|0|"MDAX"|""|5|1274|"01jan2019"|"31dec2019"|3100|2684|0|2000|0|0|0|0|133|5917|0|1200|7117
"DE000KBX1006"|2020|"Knorr Bremse"|"Knorr Bremse AG"|0|"MDAX"|""|5|1276|"01jan2020"|"31dec2020"|3300|2904|0|3272|0|0|0|0|1191|7395|4800|0|12195
"DE000KBX1006"|2021|"Knorr Bremse"|"Knorr Bremse AG"|0|"MDAX"|""|5|1703|"01jan2021"|"31dec2021"|4183|4394|0|4433|0|0|0|0|1448|10025|2764|0|12789
"DE0006335003"|2006|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2006"|"31dec2006"|2030|1460|178|||0|0|0|78|3746|0|0|3746
"DE0006335003"|2007|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2007"|"31dec2007"|2250|2230|333|||0|0|0|85|4898|0|5773|10671
"DE0006335003"|2008|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2008"|"31dec2008"|2250|1837|449|||0|0|0|87|4623|0|6668|11291
"DE0006335003"|2009|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2009"|"31dec2009"|2450|0|0|||0|0|0|87|2537|0|9188|11725
"DE0006335003"|2010|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2010"|"31dec2010"|2520|2503|689|||0|0|0|89|5801|0|7446|13247
"DE0006335003"|2011|"Krones"|"Krones AG"|1|"MDAX"|""|5|1824|"01jan2011"|"31dec2011"|2912|2167|1022|||0|0|0|91|6192|0|3389|9581
"DE0006335003"|2012|"Krones"|"Krones AG"|1|"MDAX"|""|4|1460|"01jan2012"|"31dec2012"|2593|1605|1092|||0|0|0|74|5364|0|0|5364
"DE0006335003"|2013|"Krones"|"Krones AG"|1|"MDAX"|""|5|1825|"01jan2013"|"31dec2013"|2591|1346|1636|||0|0|0|75|5648|0|5991|11639
"DE0006335003"|2014|"Krones"|"Krones AG"|1|"MDAX"|""|7|2187|"01jan2014"|"31dec2014"|3028|892|0|3359|0|0|0|0|85|4005|0|7420|11425
"DE0006335003"|2015|"Krones"|"Krones AG"|0|"MDAX"|""|6|2189|"01jan2015"|"31dec2015"|2890|1185|0|1373|0|0|0|0|125|4200|0|1039|5239
"DE0006335003"|2016|"Krones"|"Krones AG"|0|"MDAX"|""|6|2190|"01jan2016"|"31dec2016"|2990|674|576|576|576|0|0|0|319|4559|0|958|5517
"DE0006335003"|2017|"Krones"|"Krones AG"|0|"MDAX"|""|6|2189|"01jan2017"|"31dec2017"|3220|674|576|1712|576|0|0|0|345|4815|0|1027|5842
"DE0006335003"|2018|"Krones"|"Krones AG"|0|"MDAX"|""|5|1825|"01jan2018"|"31dec2018"|2930|897|379|3050|379|0|0|0|280|4486|0|1172|5658
"DE000LEG1110"|2012|"LEG Immobilien"|"LEG Immobilien AG"|0|""|""|3|1095|"01jan2012"|"31dec2012"|813|310.5|310.5|||0|0|0|55|1489|0|0|1489
"DE000LEG1110"|2013|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2013"|"31dec2013"|957|664|0|||718|0|718|906|3245|850|25|4120
"DE000LEG1110"|2014|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2014"|"31dec2014"|1060|630|0|0|0|398|398|0|76|2164|0|27|2191
"DE000LEG1110"|2015|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2015"|"31dec2015"|1174|690|0|0|0|502|502|0|79|2445|0|31|2476
"DE000LEG1110"|2016|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2016"|"31dec2016"|1313|889|0|0|0|566|566|0|86|2854|0|30|2884
"DE000LEG1110"|2017|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2017"|"31dec2017"|1338|949|0|0|0|467|467|0|87|2841|0|31|2872
"DE000LEG1110"|2018|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1002|"01jan2018"|"31dec2018"|1521|1205|0|0|0|594|594|0|87|3407|0|45|3452
"DE000LEG1110"|2019|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|4|967|"01jan2019"|"31dec2019"|2010|1118|0|0|0|690|690|0|105|3923|0|134|4057
"DE000LEG1110"|2020|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|913|"01jan2020"|"31dec2020"|1311|980|0|395|0|636|636|0|79|3006|0|158|3164
"DE000LEG1110"|2021|"LEG Immobilien"|"LEG Immobilien AG"|0|"MDAX"|""|3|1095|"01jan2021"|"31dec2021"|1800|1544|0|1490|0|0|0|0|87|3431|0|224|3655
"DE0005470405"|2006|"Lanxess"|"Lanxess AG"|0|"MDAX"|""|4|1460|"01jan2006"|"31dec2006"|2047|2333|360|||1267|1267|0|0|6007|0|4841|10848
"DE0005470405"|2007|"Lanxess"|"Lanxess AG"|0|"MDAX"|""|6|1565|"01jan2007"|"31dec2007"|2281|2190|292|||524|524|0|0|5287|5572|843|11702
"DE0005470405"|2008|"Lanxess"|"Lanxess AG"|0|"MDAX"|""|4|1460|"01jan2008"|"31dec2008"|2303|2784|528|||1102|1102|0|0|6717|0|710|7427
