isin,company_shortname,year,role,sector,n_seat_holders,comp_per_seat,PC1,PC2,PC3,PC4,PC5,PC6,PC7
DE0005190003,BMW,2006,Other,Consumer Discretionary,6,2345.921424112866,1.3226903390301095,2.4056695309917306,-1.3940753898125984,2.4859991086665354,1.3300976292824562,0.4768715071913782,0.10131899884574556
DE0005190003,BMW,2007,CEO,Consumer Discretionary,1,3754.422,1.5821514982875469,2.2862216317436017,-1.496936866173971,2.6022714151630564,1.3753491291412758,0.3716697609183195,0.013403355789061197
DE0005190003,BMW,2007,CFO,Consumer Discretionary,1,2192.52,1.1812029768024281,2.2324045672171686,-1.4444760535895405,2.5867215105101176,1.2538606673797716,0.3238031460514742,0.0027715441111720164
DE0005190003,BMW,2007,Other,Consumer Discretionary,6,2019.0797216117217,1.1346579556206702,2.2260527938596293,-1.4499775837990851,2.5153459680044947,1.1226488087613953,0.628812745713648,0.05778675565243711
DE0005190003,BMW,2008,CEO,Consumer Discretionary,1,2266.271,0.6942506703519897,1.623844537888231,-1.4652633213597237,2.542282164547776,0.9151431842568714,0.26581217625540465,-0.5039244544943899
DE0005190003,BMW,2008,CFO,Consumer Discretionary,1,1148.516,0.2177859657118735,1.5552058974396563,-1.4215720309942597,2.5049608187842036,0.6909041774146759,0.35133791540782244,-0.38403688416167175
DE0005190003,BMW,2008,Other,Consumer Discretionary,8,1352.3356354208568,0.4029996837054693,1.6311831913206372,-1.4516909342732611,2.500611964180832,0.6772940673077797,0.5858118358284139,-0.2554272738511316
DE0005190003,BMW,2009,CEO,Consumer Discretionary,1,2581.215,0.548523933765385,1.3189747419798854,-1.4923723400400797,2.4535416323580677,0.7656611649218352,0.2242905042000277,-0.7220921807616741
DE0005190003,BMW,2009,CFO,Consumer Discretionary,1,1376.285,0.07075147926343907,1.0552243947008224,-1.5637732731804368,2.3688079978002086,0.10768983946263906,1.0045479817262146,-0.1852821603531058
DE0005190003,BMW,2009,Other,Consumer Discretionary,5,1351.7994,0.08299495463841412,1.1761027757634817,-1.494903799154913,2.4134655629096646,0.3931552284105716,0.5263330188254717,-0.4321841762240888
DE0005190003,BMW,2010,CEO,Consumer Discretionary,1,4296.216,1.4638492556258853,2.0489930526512308,-1.5180022515850122,2.6237758159717135,1.2631941112532528,0.3732863914518336,-0.22215493720099058
DE0005190003,BMW,2010,CFO,Consumer Discretionary,1,2262.091,1.0308386667430103,2.0311207739944686,-1.4582125327730548,2.5839860529793466,1.114898683113192,0.3976882760105904,-0.17185846647051786
